epoch 8 [660/1668], valid loss: 33.56
epoch 8 [680/1668], valid loss: 33.62
epoch 8 [700/1668], valid loss: 34.03
epoch 8 [720/1668], valid loss: 33.65
epoch 8 [740/1668], valid loss: 33.49
epoch 8 [760/1668], valid loss: 33.30
epoch 8 [780/1668], valid loss: 33.23
epoch 8 [800/1668], valid loss: 33.82
epoch 8 [820/1668], valid loss: 34.24
epoch 8 [840/1668], valid loss: 34.15
epoch 8 [860/1668], valid loss: 34.29
epoch 8 [880/1668], valid loss: 33.54
epoch 8 [900/1668], valid loss: 33.71
epoch 8 [920/1668], valid loss: 33.68
epoch 8 [940/1668], valid loss: 34.30
epoch 8 [960/1668], valid loss: 34.51
epoch 8 [980/1668], valid loss: 34.16
epoch 8 [1000/1668], valid loss: 34.45
epoch 8 [1020/1668], valid loss: 34.46
epoch 8 [1040/1668], valid loss: 34.77
epoch 8 [1060/1668], valid loss: 34.39
epoch 8 [1080/1668], valid loss: 34.72
epoch 8 [1100/1668], valid loss: 35.39
epoch 8 [1120/1668], valid loss: 35.94
epoch 8 [1140/1668], valid loss: 37.19
epoch 8 [1160/1668], valid loss: 38.08
epoch 8 [1180/1668], valid loss: 37.22
epoch 8 [1200/1668], valid loss: 36.44
epoch 8 [1220/1668], valid loss: 36.69
epoch 8 [1240/1668], valid loss: 36.46
epoch 8 [1260/1668], valid loss: 36.93
epoch 8 [1280/1668], valid loss: 36.71
epoch 8 [1300/1668], valid loss: 36.66
epoch 8 [1320/1668], valid loss: 36.50
epoch 8 [1340/1668], valid loss: 35.43
epoch 8 [1360/1668], valid loss: 35.23
epoch 8 [1380/1668], valid loss: 34.99
epoch 8 [1400/1668], valid loss: 35.02
epoch 8 [1420/1668], valid loss: 34.76
epoch 8 [1440/1668], valid loss: 34.33
epoch 8 [1460/1668], valid loss: 34.30
epoch 8 [1480/1668], valid loss: 34.82
epoch 8 [1500/1668], valid loss: 35.29
epoch 8 [1520/1668], valid loss: 35.70
epoch 8 [1540/1668], valid loss: 35.81
epoch 8 [1560/1668], valid loss: 35.86
epoch 8 [1580/1668], valid loss: 35.48
epoch 8 [1600/1668], valid loss: 35.54
epoch 8 [1620/1668], valid loss: 36.56
epoch 8 [1640/1668], valid loss: 35.93
epoch 8 [1660/1668], valid loss: 35.85
Acc: tensor(0.7812)
epoch 9 [0/1668], valid loss: 35.66
epoch 9 [20/1668], valid loss: 36.17
epoch 9 [40/1668], valid loss: 36.09
epoch 9 [60/1668], valid loss: 36.08
epoch 9 [80/1668], valid loss: 35.94
epoch 9 [100/1668], valid loss: 35.80
epoch 9 [120/1668], valid loss: 36.05
epoch 9 [140/1668], valid loss: 36.55
epoch 9 [160/1668], valid loss: 36.78
epoch 9 [180/1668], valid loss: 35.50
epoch 9 [200/1668], valid loss: 35.61
epoch 9 [220/1668], valid loss: 35.24
epoch 9 [240/1668], valid loss: 35.17
epoch 9 [260/1668], valid loss: 35.66
epoch 9 [280/1668], valid loss: 36.35
epoch 9 [300/1668], valid loss: 36.19
epoch 9 [320/1668], valid loss: 35.96
epoch 9 [340/1668], valid loss: 35.46
epoch 9 [360/1668], valid loss: 35.57
epoch 9 [380/1668], valid loss: 35.76
epoch 9 [400/1668], valid loss: 35.74
epoch 9 [420/1668], valid loss: 36.04
epoch 9 [440/1668], valid loss: 35.75
epoch 9 [460/1668], valid loss: 35.57
epoch 9 [480/1668], valid loss: 35.19
epoch 9 [500/1668], valid loss: 35.19
epoch 9 [520/1668], valid loss: 35.99
epoch 9 [540/1668], valid loss: 36.22
epoch 9 [560/1668], valid loss: 36.88
epoch 9 [580/1668], valid loss: 36.69
epoch 9 [600/1668], valid loss: 36.31
epoch 9 [620/1668], valid loss: 35.42
epoch 9 [640/1668], valid loss: 34.78
epoch 9 [660/1668], valid loss: 34.57
epoch 9 [680/1668], valid loss: 34.31
epoch 9 [700/1668], valid loss: 34.14
epoch 9 [720/1668], valid loss: 33.55
epoch 9 [740/1668], valid loss: 33.91
epoch 9 [760/1668], valid loss: 33.67
epoch 9 [780/1668], valid loss: 33.82
epoch 9 [800/1668], valid loss: 34.45
epoch 9 [820/1668], valid loss: 34.25
epoch 9 [840/1668], valid loss: 34.36
epoch 9 [860/1668], valid loss: 34.59
epoch 9 [880/1668], valid loss: 34.29
epoch 9 [900/1668], valid loss: 33.52
epoch 9 [920/1668], valid loss: 33.33
epoch 9 [940/1668], valid loss: 33.89
epoch 9 [960/1668], valid loss: 35.17
epoch 9 [980/1668], valid loss: 34.91
epoch 9 [1000/1668], valid loss: 33.62
epoch 9 [1020/1668], valid loss: 33.05
epoch 9 [1040/1668], valid loss: 33.19
epoch 9 [1060/1668], valid loss: 33.66
epoch 9 [1080/1668], valid loss: 33.37
epoch 9 [1100/1668], valid loss: 33.07
epoch 9 [1120/1668], valid loss: 33.82
epoch 9 [1140/1668], valid loss: 33.74
epoch 9 [1160/1668], valid loss: 34.00
epoch 9 [1180/1668], valid loss: 34.64
epoch 9 [1200/1668], valid loss: 34.67
epoch 9 [1220/1668], valid loss: 34.90
epoch 9 [1240/1668], valid loss: 33.93
epoch 9 [1260/1668], valid loss: 33.38
epoch 9 [1280/1668], valid loss: 34.12
epoch 9 [1300/1668], valid loss: 34.81
epoch 9 [1320/1668], valid loss: 35.52
epoch 9 [1340/1668], valid loss: 35.32
epoch 9 [1360/1668], valid loss: 34.76
epoch 9 [1380/1668], valid loss: 34.57
epoch 9 [1400/1668], valid loss: 34.71
epoch 9 [1420/1668], valid loss: 34.10
epoch 9 [1440/1668], valid loss: 33.85
epoch 9 [1460/1668], valid loss: 34.54
epoch 9 [1480/1668], valid loss: 34.65
epoch 9 [1500/1668], valid loss: 34.81
epoch 9 [1520/1668], valid loss: 34.47
epoch 9 [1540/1668], valid loss: 34.55
epoch 9 [1560/1668], valid loss: 34.34
epoch 9 [1580/1668], valid loss: 33.83
epoch 9 [1600/1668], valid loss: 34.27
epoch 9 [1620/1668], valid loss: 35.40
epoch 9 [1640/1668], valid loss: 34.98
epoch 9 [1660/1668], valid loss: 34.58
Acc: tensor(0.7500)
epoch 10 [0/1668], valid loss: 34.41
epoch 10 [20/1668], valid loss: 34.04
epoch 10 [40/1668], valid loss: 33.53
epoch 10 [60/1668], valid loss: 33.03
epoch 10 [80/1668], valid loss: 33.36
epoch 10 [100/1668], valid loss: 32.74
epoch 10 [120/1668], valid loss: 33.31
epoch 10 [140/1668], valid loss: 34.18
epoch 10 [160/1668], valid loss: 34.78
epoch 10 [180/1668], valid loss: 34.30
epoch 10 [200/1668], valid loss: 33.69
epoch 10 [220/1668], valid loss: 33.68
epoch 10 [240/1668], valid loss: 34.62
epoch 10 [260/1668], valid loss: 33.95
epoch 10 [280/1668], valid loss: 32.65
epoch 10 [300/1668], valid loss: 33.13
epoch 10 [320/1668], valid loss: 33.61
epoch 10 [340/1668], valid loss: 33.38
epoch 10 [360/1668], valid loss: 33.03
epoch 10 [380/1668], valid loss: 32.61
epoch 10 [400/1668], valid loss: 32.66
epoch 10 [420/1668], valid loss: 32.52
epoch 10 [440/1668], valid loss: 32.61
epoch 10 [460/1668], valid loss: 33.59
epoch 10 [480/1668], valid loss: 34.28
epoch 10 [500/1668], valid loss: 34.60
epoch 10 [520/1668], valid loss: 34.73
epoch 10 [540/1668], valid loss: 34.54
epoch 10 [560/1668], valid loss: 34.54
epoch 10 [580/1668], valid loss: 35.02
epoch 10 [600/1668], valid loss: 35.68
epoch 10 [620/1668], valid loss: 35.10
epoch 10 [640/1668], valid loss: 34.87
epoch 10 [660/1668], valid loss: 33.95
epoch 10 [680/1668], valid loss: 33.70
epoch 10 [700/1668], valid loss: 33.77
epoch 10 [720/1668], valid loss: 34.15
epoch 10 [740/1668], valid loss: 34.20
epoch 10 [760/1668], valid loss: 33.40
epoch 10 [780/1668], valid loss: 33.70
epoch 10 [800/1668], valid loss: 34.22
epoch 10 [820/1668], valid loss: 34.86
epoch 10 [840/1668], valid loss: 35.39
epoch 10 [860/1668], valid loss: 34.48
epoch 10 [880/1668], valid loss: 33.82
epoch 10 [900/1668], valid loss: 33.03
epoch 10 [920/1668], valid loss: 33.55
epoch 10 [940/1668], valid loss: 32.99
epoch 10 [960/1668], valid loss: 33.09
epoch 10 [980/1668], valid loss: 33.37
epoch 10 [1000/1668], valid loss: 33.66
epoch 10 [1020/1668], valid loss: 33.21
epoch 10 [1040/1668], valid loss: 33.12
epoch 10 [1060/1668], valid loss: 33.08
epoch 10 [1080/1668], valid loss: 32.60
epoch 10 [1100/1668], valid loss: 33.05
epoch 10 [1120/1668], valid loss: 33.52
epoch 10 [1140/1668], valid loss: 33.42
epoch 10 [1160/1668], valid loss: 33.87
epoch 10 [1180/1668], valid loss: 33.55
epoch 10 [1200/1668], valid loss: 32.84
epoch 10 [1220/1668], valid loss: 33.06
epoch 10 [1240/1668], valid loss: 32.93
epoch 10 [1260/1668], valid loss: 32.24
epoch 10 [1280/1668], valid loss: 32.27
epoch 10 [1300/1668], valid loss: 32.34
epoch 10 [1320/1668], valid loss: 32.21
epoch 10 [1340/1668], valid loss: 32.22
epoch 10 [1360/1668], valid loss: 32.43
epoch 10 [1380/1668], valid loss: 31.90
epoch 10 [1400/1668], valid loss: 32.34
epoch 10 [1420/1668], valid loss: 31.90
epoch 10 [1440/1668], valid loss: 32.30
epoch 10 [1460/1668], valid loss: 32.27
epoch 10 [1480/1668], valid loss: 31.96
epoch 10 [1500/1668], valid loss: 31.73
epoch 10 [1520/1668], valid loss: 32.16
epoch 10 [1540/1668], valid loss: 31.54
epoch 10 [1560/1668], valid loss: 31.43
epoch 10 [1580/1668], valid loss: 32.75
epoch 10 [1600/1668], valid loss: 32.70
epoch 10 [1620/1668], valid loss: 32.88
epoch 10 [1640/1668], valid loss: 32.86
epoch 10 [1660/1668], valid loss: 32.49
Acc: tensor(0.6875)
